CodiProva;NomProva;CodiResultat;NomResultat;LOINC;ProvaAnulada;Sinonims;Secció;Mètode;CENTRE COST;ACTIVITAT
1109;TEST ALÈ INTOLERÀNCIA LACTOSA (TAUKIT);15;Metà (150 min);0;N;;BIOQUÍMICA;Espectrofotometria infraroja;CIC;4
1109;TEST ALÈ INTOLERÀNCIA LACTOSA (TAUKIT);16;Metà (175 min);0;N;;BIOQUÍMICA;Espectrofotometria infraroja;CIC;4
1109;TEST ALÈ INTOLERÀNCIA LACTOSA (TAUKIT);17;Diòxid de carboni (0 min);0;N;;BIOQUÍMICA;Espectrofotometria infraroja;CIC;4
1109;TEST ALÈ INTOLERÀNCIA LACTOSA (TAUKIT);18;Diòxid de carboni (25 min);0;N;;BIOQUÍMICA;Espectrofotometria infraroja;CIC;4
1109;TEST ALÈ INTOLERÀNCIA LACTOSA (TAUKIT);19;Diòxid de carboni (50 min);0;N;;BIOQUÍMICA;Espectrofotometria infraroja;CIC;4
1109;TEST ALÈ INTOLERÀNCIA LACTOSA (TAUKIT);20;Diòxid de carboni (75 min);0;N;;BIOQUÍMICA;Espectrofotometria infraroja;CIC;4
1109;TEST ALÈ INTOLERÀNCIA LACTOSA (TAUKIT);21;Diòxid de carboni (100 min);0;N;;BIOQUÍMICA;Espectrofotometria infraroja;CIC;4
1109;TEST ALÈ INTOLERÀNCIA LACTOSA (TAUKIT);22;Diòxid de carboni (125 min);0;N;;BIOQUÍMICA;Espectrofotometria infraroja;CIC;4
1109;TEST ALÈ INTOLERÀNCIA LACTOSA (TAUKIT);23;Diòxid de carboni (150 min);0;N;;BIOQUÍMICA;Espectrofotometria infraroja;CIC;4
1109;TEST ALÈ INTOLERÀNCIA LACTOSA (TAUKIT);24;Diòxid de carboni (175 min);0;N;;BIOQUÍMICA;Espectrofotometria infraroja;CIC;4
1109;TEST ALÈ INTOLERÀNCIA LACTOSA (TAUKIT);25;Comentari;0;N;;BIOQUÍMICA;Espectrofotometria infraroja;CIC;4
1340;ARSÈNIC Sang;1;ARSÈNIC Sang;5583-0;N;;TOXICOLOGIA/FARMACOLOGIA;Espectrometria de masses;REF;4
1852;ADAMTS-13 Plasma;1;ADAMTS-13 Plasma;0;N;;HEMOSTÀSIA;Immunoassaig;HSP;4
1893;ANTIDIABÈTICS ORALS Sèrum;1;ANTIDIABÈTICS ORALS Sèrum;0;N;sulfonilurees;TOXICOLOGIA/FARMACOLOGIA;Cromatografia líquida tàndem masses;REF;4
1995;FENITOÏNA FRACCIÓ LLIURE Sèrum;1;FENITOÏNA FRAC. LLIURE Sèrum;3969-3;N;;TOXICOLOGIA/FARMACOLOGIA;Immunoluminiscència;REF;4
2716;QUIMOTRIPSINA Femta;1;QUIMOTRIPSINA Femta;25375-7;N;;ORINA/LÍQUIDS/SECREC.;Espectrofotometria;REF;4
3103;FOL·LITROPINA - LUTEOTROPINA (FSH-LH) 20 min Sèrum;1;FOL·LITROPINA (FSH) 20 min Srm;32586-0;N;;HORMONES;Electroquimioluminescència;ELECSYS / COBAS H232;4
3103;FOL·LITROPINA - LUTEOTROPINA (FSH-LH) 20 min Sèrum;2;LUTEOTROPINA (LH) 20 min Sèrum;32995-3;N;;HORMONES;Electroquimioluminescència;ELECSYS / COBAS H232;4
3106;FOL·LITROPINA - LUTEOTROPINA (FSH-LH) 60 min Sèrum;1;FOL·LITROPINA(FSH) 60 min Srm;21276-1;N;;HORMONES;Electroquimioluminescència;ELECSYS / COBAS H232;4
3106;FOL·LITROPINA - LUTEOTROPINA (FSH-LH) 60 min Sèrum;2;LUTEOTROPINA (LH) 60 min Sèrum;32327-9;N;;HORMONES;Electroquimioluminescència;ELECSYS / COBAS H232;4
3252;FACTOR CREIXEMENT FIBROBLASTES 23 Plasma;1;FGF 23 Plasma;0;N;;HORMONES;Enzimoimmunoassaig;REF;4
3452;5-HIDROXITRIPTÒFAN Orina 24 h;1;5-HIDROXITRIPTÒFAN Orina 24h;21045-0;N;;BIOQUÍMICA;Cromatografia líquida tàndem masses;REF;4
3480;ABATACEPT RESISTÈNCIA TRACTAMENT;1;ABATACEPT Sèrum;0;N;;AUTOIMMUNITAT;Citometria de flux;CITO;4
3480;ABATACEPT RESISTÈNCIA TRACTAMENT;2;AC. ANTI-ABATACEPT Sèrum;0;N;;AUTOIMMUNITAT;Citometria de flux;CITO;4
3587;VITAMINA B3 Sèrum;1;NIACINA;18244-4;N;Niacina, nicotinamida;BIOQUÍMICA;Cromatografia líquida tàndem masses;REF;4
4222;CA 125 L. peritoneal;1;CA 125 L. peritoneal;0;N;;MARCADORS TUMORALS;Electroquimioluminescència;ELECSYS / COBAS H232;4
4246;ANTIGEN MIA Sèrum;1;ANTIGEN MIA Sèrum;33962-2;N;Factor amb activitat inhibidora del melanoma;MARCADORS TUMORALS;Enzimoimmunoassaig;REF;4
4423;AC. ANTI IgA Sèrum;1;AC. ANTI-IgA Sèrum;0;N;;AUTOIMMUNITAT;Immunoassaig;REF;4
4797;AC. ANTI-LGI1 Sèrum;1;AC. ANTI-LGI1 Sèrum;0;N;;AUTOIMMUNITAT;Immunofluorescència indirecta;REF;4
6330;INHIBIDOR DE LA PLASMINA;1;ALFA-2 ANTIPLASM (S);27810-1;N;Alfa-2 antiplasmina;HEMOSTÀSIA;Substrat cromogènic;REF;4
7036;TINCIÓ GRAM Biòpsia pulmonar;1;TINCIÓ GRAM Biòpsia pulmonar;0;N;;MICROBIOLOGIA;Tinció de Gram;MICROBIOLOGIA GENERAL;4
7038;CULTIU LEGIONEL·LA Biòpsia pulmonar;1;C. LEGIONEL·LA Biòp. pulmonar;593-4;N;;MICROBIOLOGIA;Cultiu;MICROBIOLOGIA GENERAL;4
7497;TINCIÓ GRAM Frotis ossi;1;TINCIÓ GRAM Frotis ossi;664-3;N;;MICROBIOLOGIA;Tinció de Gram;MICROBIOLOGIA GENERAL;4
7523;CULTIU FONGS L. pericàrdic;1;CULTIU FONGS L. pericàrdic;580-1;N;;MICROBIOLOGIA;Cultiu;MICROBIOLOGIA GENERAL;4
7568;TINCIÓ GRAM Llet materna mastitis;1;T. GRAM Llet materna mastitis;0;N;;MICROBIOLOGIA;Tinció de Gram;MICROBIOLOGIA GENERAL;4
7656;CULTIU Micobacteris Semen medi líquid;1;CULTIU Micobacteris Semen ML;543-9;N;;MICROBIOLOGIA;Colorimetria;MICROBIOLOGIA GENERAL;4
8068;QUANTIFICACIÓ ARN VIH-1 L. cefaloraquidi;1;QUANTIFICACIÓ ARN VIH-1 LCR;41498-7;N;;BIOLOGIA MOLECULAR;PCR en temps real;COBAS TAQMAN;4
8084;ESTUDI TROPISME VIH ADN PROVIRAL Sang;1;TROPISME CCR5 Sang;0;N;Maraviroc ADN proviral;BIOLOGIA MOLECULAR;Seqüenciació;IRSI;4
8084;ESTUDI TROPISME VIH ADN PROVIRAL Sang;2;TROPISME CXCR4 Sang;0;N;Maraviroc ADN proviral;BIOLOGIA MOLECULAR;Seqüenciació;IRSI;4
8159;D. MOLECULAR COXIELLA BURNETII Sang;1;PCR COXIELLA BURNETII Sang;0;N;;BIOLOGIA MOLECULAR;PCR;REF;4
8225;POCT (PCR) SARS-CoV2 I GRIP;1;POCT (PCR) SARS-CoV2;6,2461E+13;N;;BIOLOGIA MOLECULAR;PCR;COBAS LIAT;4
8225;POCT (PCR) SARS-CoV2 I GRIP;2;POCT (PCR) VIRUS GRIP;0;N;;BIOLOGIA MOLECULAR;PCR;COBAS LIAT;4
9010;CARIOTIP FRAGILITAT CROMOSÒMICA Sang;1;CARIOTIP FRAGILITAT CROMOSÒMIC;29770-5;N;;GENÈTICA;Cultiu cel·lular;INST. RECERCA HSPAU;4
9118;DISOMIA UNIPARENTAL CROMOSOMA 14 Sang;1;DISOMIA 14 Sang;36917-3;N;;GENÈTICA;PCR-Hibridació molecular;REF;4
9218;BETA, DELTA-TALASSÈMIA (DELEC GENS HBB,HBD) Sang;1;BETA, DELTA-TALASSÈMIA Sang;0;N;;GENÈTICA;MLPA;REF;4
9258;PCR T(11:14)/CICLINA D1/IGH;1;TIPUS MOSTRA CICL   ;0;N;;CITOLOGIA HEMATOLÒGICA;PCR;CITO;4
9258;PCR T(11:14)/CICLINA D1/IGH;2;PCR CICLINA;36908-2;N;;CITOLOGIA HEMATOLÒGICA;PCR;CITO;4
9404;GENOTIP TPMT Sang;1;238G>C;0;N;Genotip tiopurinametiltransferasa;FARMACOGENÈTICA;Seqüenciació;REF;4
9404;GENOTIP TPMT Sang;2;460G>A;0;N;Genotip tiopurinametiltransferasa;FARMACOGENÈTICA;Seqüenciació;REF;4
9404;GENOTIP TPMT Sang;3;719A>G;0;N;Genotip tiopurinametiltransferasa;FARMACOGENÈTICA;Seqüenciació;REF;4
9404;GENOTIP TPMT Sang;4;GENOTIP;0;N;Genotip tiopurinametiltransferasa;FARMACOGENÈTICA;Seqüenciació;REF;4
9404;GENOTIP TPMT Sang;5;PREDICCIÓ FENOTIP;0;N;Genotip tiopurinametiltransferasa;FARMACOGENÈTICA;Seqüenciació;REF;4
9525;DEMÈNCIA FRONTOTEMPORAL I/O ELA (FRAGMENTS) Sang;1;FTDALS (G. FRAGMENTS) Sang;0;N;;GENÈTICA;Grandària de fragment-Marcatge fluorescent multicolor;REF;4
9526;ESTUDI METILACIÓ MGMT;1;TIPUS DE MOSTRA MET MGMT;0;N;;CITOLOGIA HEMATOLÒGICA;PCR;CITO;4
9526;ESTUDI METILACIÓ MGMT;2;METILACIÓ MGMT;0;N;;CITOLOGIA HEMATOLÒGICA;PCR;CITO;4
9594;MUTACIONS GEN STAT3;1;MUTACIONS GEN STAT3;0;N;;CITOLOGIA HEMATOLÒGICA;Estudi mutacions;CITO;4
1315U;LITI (URGENT) Sèrum;1;LITI (URGENT) Sèrum;0;N;;TOXICOLOGIA/FARMACOLOGIA;Immunoassaig;MODULAR / COBAS INTEGRA;4
321B;CORTISOL 90 min Sèrum;1;CORTISOL 90 min;0;N;;HORMONES;Electroquimioluminescència;ELECSYS / COBAS H232;4
4429G;AC. ANTI-GP210 Sèrum;1;AC. ANTI-GP210 Sèrum;0;N;;AUTOIMMUNITAT;Immunoblotting;BLOT IMMUNO;4
4D73;Glycyphagus domesticus IgE sèrum;1;IgE Glycyphagus domesticus;6126-7;N;;AL·LÈRGIA;Fluorenzimoimmunoassaig;PHADIA 250;4
4M04;Mucor racemosus IgE sèrum;1;Mucor racemosus IgE sèrum;6182-0;N;;AL·LÈRGIA;Fluorenzimoimmunoassaig;REF;4
4RI204;Tabanus spp. (tàvec) IgE sèrum;1;IgE Tabanus spp. (tàvec);6144-0;N;;AL·LÈRGIA;Fluorenzimoimmunoassaig;REF;4
4T10;Juglans californica (noguera) IgE sèrum;1;IgE noguera;6274-5;N;;AL·LÈRGIA;Fluorenzimoimmunoassaig;PHADIA 250;4
8114G;D. MOLECULAR ENTEROVIRUS A. nasofaringi;1;PCR ENTEROVIRUS A. Nasofaringi;0;N;;BIOLOGIA MOLECULAR;PCR;CFX96;4
1513;GLUCOSA 1 h Sèrum;1;GLUCOSA 1 h Sèrum;12646-6;N;;BIOQUÍMICA;Enzimàtic espectrofotometria;MODULAR / COBAS INTEGRA;3
1881;MUCOPOLISACÀRIDS Orina esporàdica;1;MUCOPOLISACÀRIDS Orina conc.;0;N;;BIOQUÍMICA;Electroforesi;REF;3
1895;FENILALANINA Sèrum;1;FENILALANINA Sèrum;0;N;;BIOQUÍMICA;Cromatografia líquida tàndem masses;REF;3
1925;CONFIRMATORI BENZODIAZEPINES Orina;1;CONFIRMATORI BZP Orina;16195-0;N;;TOXICOLOGIA/FARMACOLOGIA;Cromatografia de gasos detector EM;FIMM;3
3102;FOL·LITROPINA - LUTEOTROPINA (FSH-LH) 10 min Sèrum;1;FOL·LITROPINA (FSH) 10 min Srm;56592-9;N;;HORMONES;Electroquimioluminescència;ELECSYS / COBAS H232;3
3102;FOL·LITROPINA - LUTEOTROPINA (FSH-LH) 10 min Sèrum;2;LUTEOTROPINA (LH) 10 min Sèrum;56493-0;N;;HORMONES;Electroquimioluminescència;ELECSYS / COBAS H232;3
3104;FOL·LITROPINA - LUTEOTROPINA (FSH-LH) 30 min Sèrum;1;FOL·LITROPINA(FSH) 30 min Srm;32316-2;N;;HORMONES;Electroquimioluminescència;ELECSYS / COBAS H232;3
3104;FOL·LITROPINA - LUTEOTROPINA (FSH-LH) 30 min Sèrum;2;LUTEOTROPINA (LH) 30 min Sèrum;32326-1;N;;HORMONES;Electroquimioluminescència;ELECSYS / COBAS H232;3
3108;FOL·LITROPINA - LUTEOTROPINA (FSH-LH) 120 min Srm;1;FOL·LITROPINA(FSH) 120 min Srm;53147-5;N;;HORMONES;Electroquimioluminescència;ELECSYS / COBAS H232;3
3108;FOL·LITROPINA - LUTEOTROPINA (FSH-LH) 120 min Srm;2;LUTEOTROPINA (LH) 120 m Sèrum;56494-8;N;;HORMONES;Electroquimioluminescència;ELECSYS / COBAS H232;3
3228;CORTISOL 150 min Sèrum;1;CORTISOL 150 MIN;12569-0;N;;HORMONES;Electroquimioluminescència;ELECSYS / COBAS H232;3
3246;IGF-II Sèrum;1;IGF-II Sèrum;0;N;;HORMONES;Enzimoimmunoassaig;REF;3
3249;TETRAHIDROCORTISOL Orina 24 h;1;TETRAHIDROCORTISOL Orina 24 h;0;N;;HORMONES;Radioimmunoassaig;REF;3
3604;ÀCID 5-AMINOLEVULÍNIC (ALA) Orina esporàdica;1;ÀCID 5-AMINOLEVULÍNIC Orina;0;N;Àcid delta-aminolevulínic orina;BIOQUÍMICA;Cromatografia columna espectrofotometria;REF;3
4119;A-2 MACROGLOBULINA Sèrum;1;A-2 MACROGLOBULINA Sèrum;1835-8;N;;IMMUNOLOGIA;Nefelometria;REF;3
4479;AC. ANTI-MÚSCUL CARDÍAC Sèrum;1;AC. ANTI-MÚSCUL CARDÍAC Sèrum;42181-8;N;Anticossos anti-múscul cardíac;AUTOIMMUNITAT;Immunofluorescència indirecta;REF;3
4994;AC. ANTI-CANALS DE POTASSI Sèrum;1;AC. ANTI-CANALS POTASSI Sèrum;0;N;;AUTOIMMUNITAT;Radioisotòpic;REF;3
5286;IMMUNOFENOTIP SÍNDROME MIELODISPLÀSTICA;1;T. MOSTRA I. S. MIELODISPLÀST.;0;N;;CITOLOGIA HEMATOLÒGICA;Citometria de flux;CITO;3
5286;IMMUNOFENOTIP SÍNDROME MIELODISPLÀSTICA;2;IMMF. S. MIELODISPLÀSTICA;0;N;;CITOLOGIA HEMATOLÒGICA;Citometria de flux;CITO;3
5416;IMMUNOFENOTIP SLP T Moll d'os;1;IF T MO;0;N;;CITOLOGIA HEMATOLÒGICA;Citometria de flux;CITO;3
5492;IMMUNOFENOTIP Gangli i altres teixits;1;COMENTARI/IFGLB;0;N;;CITOLOGIA HEMATOLÒGICA;Citometria de flux;CITO;3
5492;IMMUNOFENOTIP Gangli i altres teixits;2;OBSERVACIÓ/IFGLB;0;N;;CITOLOGIA HEMATOLÒGICA;Citometria de flux;CITO;3
5716;GENOTIP IL-28B Sang;1;GENOTIP IL28B Sang;60279-7;N;Genotip Interferó-Lambda3;FARMACOGENÈTICA;PCR en temps real;FLUOROCYCLER;3
5829;HLA A-29 Sang;1;HLA A-29;44724-3;N;;IMMUNOLOGIA;Citotoxicitat Terasaki i Nih;REF;3
5829;HLA A-29 Sang;2;HLA A-29 (%);0;N;;IMMUNOLOGIA;Citotoxicitat Terasaki i Nih;REF;3
5906;HLA DR4 Sang;1;HLA DR4 Sang;0;N;;IMMUNOLOGIA;PCR-Hibridació molecular;REF;3
6123;FIBRINOGEN ANTIGÈNIC Plasma;1;FIBRINÒGEN ANTIGÈNIC Plasma;0;N;;HEMOSTÀSIA;Nefelometria;REF;3
7075;CULTIU Líquid lent de contacte;1;CULTIU Líquid lent de contacte;0;N;;MICROBIOLOGIA;Cultiu;MICROBIOLOGIA GENERAL;3
7105;DESPISTATGE CANDIDA Mucosa oral;1;DESPISTATGE CANDIDA Muc. oral;0;N;;MICROBIOLOGIA;Cultiu;MICROBIOLOGIA GENERAL;3
7114;DETECCIÓ CARBAPENEMASES (IC) Soca II;1;MICROORGANISME;0;N;;BIOLOGIA MOLECULAR;Immunocromatografia;MICROBIOLOGIA GENERAL;3
7114;DETECCIÓ CARBAPENEMASES (IC) Soca II;2;VIM;0;N;;BIOLOGIA MOLECULAR;Immunocromatografia;MICROBIOLOGIA GENERAL;3
7114;DETECCIÓ CARBAPENEMASES (IC) Soca II;3;NMD;0;N;;BIOLOGIA MOLECULAR;Immunocromatografia;MICROBIOLOGIA GENERAL;3
7114;DETECCIÓ CARBAPENEMASES (IC) Soca II;4;OXA-48;0;N;;BIOLOGIA MOLECULAR;Immunocromatografia;MICROBIOLOGIA GENERAL;3
7114;DETECCIÓ CARBAPENEMASES (IC) Soca II;5;GES;0;N;;BIOLOGIA MOLECULAR;Immunocromatografia;MICROBIOLOGIA GENERAL;3
7114;DETECCIÓ CARBAPENEMASES (IC) Soca II;6;KPC;0;N;;BIOLOGIA MOLECULAR;Immunocromatografia;MICROBIOLOGIA GENERAL;3
7114;DETECCIÓ CARBAPENEMASES (IC) Soca II;7;IMP;0;N;;BIOLOGIA MOLECULAR;Immunocromatografia;MICROBIOLOGIA GENERAL;3
7305;CULTIU CLOSTRIDIUM DIFFICILE Femta;1;CULTIU C. DIFFICILE Femta;562-9;N;;MICROBIOLOGIA;Cultiu;MICROBIOLOGIA GENERAL;3
7467;CULTIU Espaiador;1;CULTIU Espaiador;6463-4;N;;MICROBIOLOGIA;Cultiu;MICROBIOLOGIA GENERAL;3
7474;CULTIU ANAEROBI Espaiador;1;CULTIU ANAEROBI espaiador;0;N;;MICROBIOLOGIA;Cultiu;MICROBIOLOGIA GENERAL;3
7484;TINCIÓ GRAM Teixit Tendó;1;TINCIÓ GRAM Teixit Tendó;0;N;;MICROBIOLOGIA;Tinció de Gram;MICROBIOLOGIA GENERAL;3
7486;CULTIU ANAEROBI Teixit Tendó;1;CULTIU ANAER Teixit Tendó;0;N;;MICROBIOLOGIA;Cultiu;MICROBIOLOGIA GENERAL;3
7598;TIPATGE MOLECULAR MICOBACTERIS;1;TIPATGE MOLECULAR MICOBACTERIS;9825-1;N;;BIOLOGIA MOLECULAR;MIRU VNRT;HSP;3
8162;ARRAY MENINGITIS-ENCEFALITIS L. cefaloraquidi;1;E. COLI en LCR (ARRAY);0;N;;BIOLOGIA MOLECULAR;Array;HSP;3
8162;ARRAY MENINGITIS-ENCEFALITIS L. cefaloraquidi;2;H. INFLUENZAE en LCR (ARRAY);0;N;;BIOLOGIA MOLECULAR;Array;HSP;3
8162;ARRAY MENINGITIS-ENCEFALITIS L. cefaloraquidi;3;L.MONOCYTOGENES en LCR (ARRAY);0;N;;BIOLOGIA MOLECULAR;Array;HSP;3
8162;ARRAY MENINGITIS-ENCEFALITIS L. cefaloraquidi;4;N. MENINGITIDIS en LCR (ARRAY);0;N;;BIOLOGIA MOLECULAR;Array;HSP;3
8162;ARRAY MENINGITIS-ENCEFALITIS L. cefaloraquidi;5;S. AGALACTIAE en LCR (ARRAY);0;N;;BIOLOGIA MOLECULAR;Array;HSP;3
8162;ARRAY MENINGITIS-ENCEFALITIS L. cefaloraquidi;6;S. PNEUMONIAE en LCR (ARRAY);0;N;;BIOLOGIA MOLECULAR;Array;HSP;3
8162;ARRAY MENINGITIS-ENCEFALITIS L. cefaloraquidi;7;HERPESVIRUS 1 en LCR (ARRAY);0;N;;BIOLOGIA MOLECULAR;Array;HSP;3
8162;ARRAY MENINGITIS-ENCEFALITIS L. cefaloraquidi;8;HERPESVIRUS 2 en LCR (ARRAY);0;N;;BIOLOGIA MOLECULAR;Array;HSP;3
8162;ARRAY MENINGITIS-ENCEFALITIS L. cefaloraquidi;9;HERPESVIRUS 3 en LCR (ARRAY);0;N;;BIOLOGIA MOLECULAR;Array;HSP;3
8162;ARRAY MENINGITIS-ENCEFALITIS L. cefaloraquidi;10;HERPESVIRUS 5 en LCR (ARRAY);0;N;;BIOLOGIA MOLECULAR;Array;HSP;3
8162;ARRAY MENINGITIS-ENCEFALITIS L. cefaloraquidi;11;HERPESVIRUS 6 en LCR (ARRAY);0;N;;BIOLOGIA MOLECULAR;Array;HSP;3
8162;ARRAY MENINGITIS-ENCEFALITIS L. cefaloraquidi;12;ENTEROVIRUS en LCR (ARRAY);0;N;;BIOLOGIA MOLECULAR;Array;HSP;3
8162;ARRAY MENINGITIS-ENCEFALITIS L. cefaloraquidi;13;PARECHOVIRUS en LCR (ARRAY);0;N;;BIOLOGIA MOLECULAR;Array;HSP;3
8164;D. MOLECULAR ADENOVIRUS M. biològica;1;PCR ADENOVIRUS M. biològica;0;N;;BIOLOGIA MOLECULAR;PCR;REF;3
8173;D. MOLECULAR VIRUS HERPES 8 M. biològica;1;PCR V. HERPES 8 M. biològica;0;N;;BIOLOGIA MOLECULAR;PCR-Hibridació molecular;REF;3
8194;D. MOLECULAR CMV Sang taló;1;PCR CMV Sang taló;0;N;;BIOLOGIA MOLECULAR;PCR;HSP;3
8472;AC. IGG B. PARAPERTUSSIS Sèrum;1;IGG B. parapertussis sèrum;51837-3;N;;SEROLOGIA INFECCIOSA;Immunofluorescència indirecta;REF;3
8805;CONFIRMATORI ECHINOCOCCUS G. (IMMUNOBLOT) Sèrum;1;BLOT ECHINOCOCCUS Sèrum;35416-7;N;;SEROLOGIA INFECCIOSA;Immunoblotting;MANUAL GENERAL;3
8824;NEUTRALITZACIÓ VIRUS ZIKA Sèrum;1;NEUTRALITZACIÓ ZIKA Sèrum;80822-0;N;;SEROLOGIA INFECCIOSA;Neutralització;HC;3
8829;D. MOLECULAR LEPTOSPIRA Sèrum;1;PCR LEPTOSPIRA Sèrum;0;N;;BIOLOGIA MOLECULAR;PCR-Hibridació molecular;REF;3
9017;CARIOTIP Sang progenitors;1;CARIOTIP Sang progenitors;0;N;;GENÈTICA;Cultiu cel·lular;REF;3
9132;ATRÒFIA ÒPTICA DE LEBER (MUTACIONS) Sang;1;ATRÒFIA ÒPTICA DE LEBER;0;N;Neuropatia òptica hereditària tipus Leber, Síndrome de LHON;GENÈTICA;Seqüenciació;REF;3
9223;PCR inv 16-CBFMBYH11;1;T. MOSTRA/INV16;0;N;INV16;CITOLOGIA HEMATOLÒGICA;PCR;CITO;3
9223;PCR inv 16-CBFMBYH11;2;PCR: INV16;36908-2;N;INV16;CITOLOGIA HEMATOLÒGICA;PCR;CITO;3
9337;SNP CYTOSCAN HD ARRAY;1;T MOSTRA SNP HD ARRAY;0;N;;CITOLOGIA HEMATOLÒGICA;Hibridació molecular in situ;CITO;3
9337;SNP CYTOSCAN HD ARRAY;2;SNP CYTOSCAN HD ARRAY;0;N;;CITOLOGIA HEMATOLÒGICA;Hibridació molecular in situ;CITO;3
9339;PCR LLIGAMENT GENÈTIC;1;PCR lligament genètic;0;N;;CITOLOGIA HEMATOLÒGICA;PCR;CITO;3
9344;FISH JAK2 (9p24);1;TIPUS DE MOSTRA JAK2 SPLIT;0;N;;CITOLOGIA HEMATOLÒGICA;Hibridació molecular in situ;CITO;3
9344;FISH JAK2 (9p24);2;JAK2 SPLIT (6P25);0;N;;CITOLOGIA HEMATOLÒGICA;Hibridació molecular in situ;CITO;3
9527;MUTACIONS IDH1 R132;1;TIPUS MOSTRA IDH1 R132;0;N;;CITOLOGIA HEMATOLÒGICA;PCR-Seqüenciació;CITO;3
9527;MUTACIONS IDH1 R132;2;MUTACIONS IDH1 R132;0;N;;CITOLOGIA HEMATOLÒGICA;PCR-Seqüenciació;CITO;3
9572;D. MIOTÒNICA 2 EXP. (CCTG) GEN CNBP Sang;1;D. MIOTÒNICA 2 GEN CNBP Sang;0;N;;GENÈTICA;PCR-Hibridació molecular;REF;3
9577;EXOMA MENDELIOMA Sang;1;EXOMA MENDELIOMA Sang;0;N;;GENÈTICA;Seqüenciació;QGENOMICS;3
9590;EXOMA MENDELIOMA TRIO M. biològica;1;EXOMA MENDELIOMA TRIO M. biol;0;N;;GENÈTICA;Seqüenciació;QGENOMICS;3
9595;MUTACIONS GENS BRCA1/2;1;MUTACIONS GENS BRCA1/2;0;N;;CITOLOGIA HEMATOLÒGICA;Seqüenciació massiva (NGS);CITO;3
1960U;FENOBARBITAL (URGENT) Sèrum;1;FENOBARBITAL (URGENT) Sèrum;3948-7;N;;TOXICOLOGIA/FARMACOLOGIA;Enzimoimmunoassaig;ELECSYS / COBAS H232;3
1985U;VANCOMICINA PIC (URGENT) Sèrum;1;VANCOMICINA PIC (URGENT) Sèrum;20578-1;N;;TOXICOLOGIA/FARMACOLOGIA;Immunoassaig;CDX90;3
217RK;IgE rHev b 3 (làtex) IgE sèrum;1;IgE rHev b 3 (làtex);0;N;;AL·LÈRGIA;Fluorenzimoimmunoassaig;REF;3
220RK;rHev b 6.02 (làtex) IgE sèrum;1;IgE rHev b 6.02 (làtex);0;N;;AL·LÈRGIA;Fluorenzimoimmunoassaig;REF;3
224RK;rHev b 11 (làtex) IgE sèrum;1;IgE rHev b 11 (làtex);0;N;;AL·LÈRGIA;Fluorenzimoimmunoassaig;REF;3
306E;INSULINA 180 min Sèrum;1;INSULINA 180 min;0;N;;HORMONES;Electroquimioluminescència;ELECSYS / COBAS H232;3
306J;INSULINA 240 min Sèrum;1;INSULINA 240 min;0;N;;HORMONES;Electroquimioluminescència;ELECSYS / COBAS H232;3
306K;INSULINA 300 min Sèrum;1;INSULINA 300 min;0;N;;HORMONES;Electroquimioluminescència;ELECSYS / COBAS H232;3
321C;CORTISOL 120 min Sèrum;1;CORTISOL 120 min;0;N;;HORMONES;Electroquimioluminescència;ELECSYS / COBAS H232;3
3G05;Lolium perenne IgG4 sèrum;1;IgG4 Lolium perenne;56357-7;N;;AL·LÈRGIA;Fluorenzimoimmunoassaig;PHADIA 250;3
4428G;AC. ANTI-SP100 (EIA) Sèrum;1;AC. ANTI-SP100 (ELISA) sèrum;0;N;;AUTOIMMUNITAT;Enzimoimmunoassaig;ANALISIS CLINICOS GENERAL;3
4F91;Mango IgE sèrum;1;IgE mango;6167-1;N;;AL·LÈRGIA;Fluorenzimoimmunoassaig;REF;3
4FM7;Albercoc IgE sèrum;1;IgE albercoc;7091-2;N;;AL·LÈRGIA;Fluorenzimoimmunoassaig;PHADIA 250;3
4Q01;Àcid acetilsalicílic IgE sèrum;1;IgE àcid acetilsalicílic;7108-4;N;;AL·LÈRGIA;Radioisotòpic;REF;3
4Q24;Diclofenac (Voltaren) IgE sèrum;1;IgE diclofenac (Voltaren);56701-6;N;;AL·LÈRGIA;Radioisotòpic;REF;3
4R07;Panerola negra (Blatta orientalis) IgE Sèrum;1;IgE panerola negra;25611-5;N;;AL·LÈRGIA;Fluorenzimoimmunoassaig;CIC;3
4R91;Coliflor IgE sèrum;1;Coliflor IgE sèrum;6835-3;N;;AL·LÈRGIA;Fluorenzimoimmunoassaig;REF;3
4RL4;Espinac IgE sèrum;1;Espinac/S. oleracia IgE Sèrum;6856-9;N;;AL·LÈRGIA;Fluorenzimoimmunoassaig;PHADIA 250;3
4T06;Juniperus sabinoides (savina) IgE sèrum;1;IgE savina;6178-8;N;;AL·LÈRGIA;Fluorenzimoimmunoassaig;REF;3
4T07;Quercus alba (roure) IgE sèrum;1;IgE Quercus alba (roure);6189-5;N;;AL·LÈRGIA;Fluorenzimoimmunoassaig;REF;3
4T15;Fraxinus americana (freixe) IgE sèrum;1;IgE Fraxinus americana;6278-6;N;;AL·LÈRGIA;Fluorenzimoimmunoassaig;REF;3
4T19;Acacia longifolia IgE sèrum;1;IgE Acacia longifolia;6015-2;N;;AL·LÈRGIA;Fluorenzimoimmunoassaig;REF;3
